iter: 1000, accuracy: 0.0098
iter: 2000, accuracy: 0.0140
iter: 3000, accuracy: 0.0101
iter: 4000, accuracy: 0.0153
iter: 5000, accuracy: 0.1702
iter: 6000, accuracy: 0.1650
iter: 7000, accuracy: 0.3298
iter: 8000, accuracy: 0.3189
iter: 9000, accuracy: 0.2924
iter: 10000, accuracy: 0.3077
iter: 11000, accuracy: 0.2651
iter: 12000, accuracy: 0.2659
iter: 13000, accuracy: 0.3557
iter: 14000, accuracy: 0.3752
iter: 15000, accuracy: 0.3671
iter: 16000, accuracy: 0.4736
iter: 17000, accuracy: 0.3852
iter: 18000, accuracy: 0.3705
iter: 19000, accuracy: 0.4160
iter: 20000, accuracy: 0.4208
iter: 21000, accuracy: 0.4795
iter: 22000, accuracy: 0.4580
iter: 23000, accuracy: 0.5263
iter: 24000, accuracy: 0.5315
iter: 25000, accuracy: 0.5285
iter: 26000, accuracy: 0.5229
iter: 27000, accuracy: 0.5159
iter: 28000, accuracy: 0.5106
iter: 29000, accuracy: 0.5064
iter: 30000, accuracy: 0.5081
