iter: 1000, accuracy: 0.0261
iter: 2000, accuracy: 0.0168
iter: 3000, accuracy: 0.0439
iter: 4000, accuracy: 0.1611
iter: 5000, accuracy: 0.2240
iter: 6000, accuracy: 0.1411
iter: 7000, accuracy: 0.2584
iter: 8000, accuracy: 0.2157
iter: 9000, accuracy: 0.2666
iter: 10000, accuracy: 0.2731
iter: 11000, accuracy: 0.2559
iter: 12000, accuracy: 0.2479
iter: 13000, accuracy: 0.2899
iter: 14000, accuracy: 0.3182
iter: 15000, accuracy: 0.2599
iter: 16000, accuracy: 0.4303
iter: 17000, accuracy: 0.3662
iter: 18000, accuracy: 0.3279
iter: 19000, accuracy: 0.4309
iter: 20000, accuracy: 0.4518
iter: 21000, accuracy: 0.4801
iter: 22000, accuracy: 0.4735
iter: 23000, accuracy: 0.5390
iter: 24000, accuracy: 0.5468
iter: 25000, accuracy: 0.5437
iter: 26000, accuracy: 0.5418
iter: 27000, accuracy: 0.5387
iter: 28000, accuracy: 0.5383
iter: 29000, accuracy: 0.5348
iter: 30000, accuracy: 0.5299
